customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,charge_per_tenure,Churn
3067-SVMTC,68,1,1,2,55.9,3848.8,56.6,0
5495-GPSRW,20,1,2,1,19.7,419.4,20.97,0
7606-BPHHN,72,1,2,3,19.8,1468.75,20.399305555555557,0
4742-DRORA,60,1,1,2,95.4,5812.0,96.86666666666666,0
0111-KLBQG,32,1,0,1,93.95,2861.45,89.4203125,0
4800-VHZKI,1,1,0,1,19.9,19.9,19.9,1
7989-CHGTL,1,1,0,1,19.6,19.6,19.6,1
0334-GDDSO,3,1,0,0,81.35,233.7,77.89999999999999,1
4163-NCJAK,46,1,1,2,24.45,1066.15,23.17717391304348,0
5233-AOZUF,29,1,0,0,74.95,2149.05,74.10517241379311,0
5973-EJGDP,51,1,0,0,87.35,4473.0,87.70588235294117,0
1996-DBMUS,48,1,0,2,70.65,3545.05,73.85520833333334,0
7916-VCCPB,16,1,0,2,73.25,1195.75,74.734375,0
4686-GEFRM,70,1,2,2,98.7,6858.9,97.9842857142857,0
5249-QYHEX,40,1,2,1,24.8,1024.7,25.6175,0
0578-SKVMF,22,1,0,0,83.3,1845.9,83.90454545454546,1
5564-NEMQO,1,1,0,2,75.3,75.3,75.3,1
2233-FAGXV,5,1,0,1,24.3,132.25,26.45,0
5605-IYGFG,7,1,0,2,69.85,515.45,73.63571428571429,0
7663-ZTEGJ,29,1,1,3,100.55,2830.45,97.60172413793103,0
3935-TBRZZ,44,1,1,1,25.7,1110.5,25.238636363636363,0
8111-BKVDS,10,0,0,2,40.7,449.3,44.93,0
2055-SIFSS,55,1,0,2,51.65,2838.55,51.61000000000001,0
2806-MLNTI,52,1,1,2,105.1,5376.4,103.39230769230768,0
8734-DKSTZ,10,1,0,0,85.95,858.6,85.86,0
4360-PNRQB,18,1,0,2,75.6,1395.05,77.50277777777778,0
6152-ONASV,68,1,1,2,58.25,3975.7,58.46617647058823,0
9063-ZGTUY,61,1,0,1,19.4,1182.55,19.38606557377049,1
7781-HVGMK,72,0,2,3,65.2,4784.45,66.45069444444444,0
2181-UAESM,2,1,0,0,53.45,119.5,59.75,0
2957-LOLHO,12,1,0,2,45.4,518.9,43.24166666666667,1
6048-NJXHX,41,1,2,0,19.75,899.45,21.93780487804878,0
2320-SLKMB,26,0,0,3,44.45,1183.8,45.53076923076923,0
4980-URKXC,36,1,1,2,20.85,720.05,20.001388888888886,0
4376-KFVRS,72,1,2,3,114.05,8468.2,117.6138888888889,0
5886-VLQVU,35,1,0,2,89.85,3161.2,90.32,0
3577-AMVUX,1,1,0,1,55.05,55.05,55.05,0
0771-WLCLA,16,1,0,0,112.95,1882.55,117.659375,0
5628-RKIFK,49,1,0,3,101.55,5070.4,103.47755102040816,0
0206-TBWLC,54,1,1,1,114.65,6049.5,112.02777777777777,0
2937-FTHUR,18,1,0,0,64.8,1166.7,64.81666666666666,0
1910-FMXJM,36,1,0,0,80.4,2937.65,81.60138888888889,0
7752-XUSCI,60,1,0,0,105.9,6396.45,106.6075,1
4110-PFEUZ,1,1,0,1,69.55,69.55,69.55,1
0732-OCQOC,52,1,2,2,25.05,1270.25,24.427884615384617,0
5168-MSWXT,8,1,0,0,94.75,759.55,94.94375,0
1090-ESELR,72,1,2,2,105.5,7611.55,105.71597222222222,0
8592-PLTMQ,64,1,1,1,24.7,1642.75,25.66796875,0
5760-WRAHC,22,1,0,1,69.75,1545.4,70.24545454545455,0
8847-GEOOQ,60,0,0,2,60.2,3582.4,59.70666666666667,0
0256-LTHVJ,28,1,0,0,81.05,2227.1,79.53928571428571,1
4785-FCIFB,61,1,2,1,24.4,1417.9,23.24426229508197,0
8313-NDOIA,24,1,0,0,104.15,2494.65,103.94375000000001,0
5149-CUZUJ,28,1,1,2,92.9,2768.35,98.86964285714285,0
0942-KOWSM,30,1,2,2,80.8,2369.3,78.97666666666667,0
4237-CLSMM,2,1,0,1,20.0,38.0,19.0,0
1452-VOQCH,1,1,0,0,75.1,75.1,75.1,0
4719-UMSIY,6,1,0,1,19.65,100.9,16.816666666666666,0
6614-VBEGU,24,1,0,2,69.45,1614.05,67.25208333333333,0
0880-TKATG,4,1,0,0,101.15,385.9,96.475,1
3811-VBYBZ,7,1,0,0,99.8,673.25,96.17857142857143,1
1480-BKXGA,72,1,2,2,116.05,8404.9,116.73472222222222,0
2996-XAUVF,70,0,2,1,40.05,2799.75,39.996428571428574,0
9076-AXYIK,64,1,2,0,102.1,6538.45,102.16328125,0
5968-XQIVE,72,1,1,0,89.7,6588.95,91.51319444444444,0
8896-RAZCR,44,1,2,1,19.9,868.1,19.729545454545455,0
4640-UHDOS,13,1,0,0,55.95,734.35,56.48846153846154,1
4933-IKULF,17,1,1,1,20.65,330.6,19.447058823529414,0
3583-EKAPL,1,1,0,0,55.0,55.0,55.0,1
1304-BCCFO,9,1,0,1,70.05,564.4,62.71111111111111,0
4104-PVRPS,24,1,0,1,53.6,1315.35,54.80625,0
9399-APLBT,1,1,0,0,74.7,74.7,74.7,1
2359-KMGLI,24,1,0,0,80.25,1861.5,77.5625,1
3780-DDGSE,35,1,0,0,76.05,2747.2,78.49142857142857,0
4431-EDMIQ,7,1,0,0,75.7,554.05,79.14999999999999,0
0306-JAELE,5,1,0,0,96.1,453.4,90.67999999999999,1
6227-HWPWX,15,1,0,2,69.0,994.8,66.32,1
0486-LGCCH,11,1,2,1,19.65,225.75,20.522727272727273,0
0447-BEMNG,48,0,0,2,45.3,2145.0,44.6875,1
4612-SSVHJ,20,1,0,0,81.45,1671.6,83.58,0
5168-MQQCA,72,1,1,2,108.5,8003.8,111.16388888888889,0
5949-XIKAE,8,1,0,0,83.55,680.05,85.00625,1
7971-HLVXI,72,1,2,3,84.5,6130.85,85.15069444444445,0
9094-AZPHK,15,1,0,0,100.15,1415.0,94.33333333333333,0
3649-JPUGY,72,1,2,2,88.6,6201.95,86.13819444444444,0
8372-JUXUI,1,1,0,0,74.35,74.35,74.35,1
3552-CTCYF,63,1,2,2,104.8,6597.25,104.71825396825396,0
6778-YSNIH,2,1,0,0,59.0,114.15,57.075,0
0388-EOPEX,2,1,0,0,74.4,139.4,69.7,1
5756-OZRIO,61,1,1,2,64.05,3902.6,63.97704918032787,0
6579-JPICP,1,1,0,1,20.4,20.4,20.4,0
8205-OTCHB,22,0,1,2,43.75,903.6,41.07272727272727,1
4134-BSXLX,28,1,0,1,60.9,1785.65,63.77321428571429,0
0505-SPOOW,70,1,2,2,19.8,1397.65,19.966428571428573,0
6235-VDHOM,5,0,0,0,28.45,131.05,26.21,1
7783-YKGDV,12,1,0,2,99.7,1238.45,103.20416666666667,1
4374-YMUSQ,34,1,1,3,116.25,3899.05,114.6779411764706,0
4513-CXYIX,71,1,2,3,80.7,5676.0,79.94366197183099,0
3957-HHLMR,70,1,1,2,65.2,4543.15,64.90214285714285,0
7803-XOCCZ,52,1,0,2,84.05,4326.8,83.20769230769231,0
5736-YEJAX,69,1,2,3,79.45,5502.55,79.74710144927536,0
5609-CEBID,20,1,0,0,94.1,1782.4,89.12,1
8981-FJGLA,11,1,0,1,78.0,851.8,77.43636363636364,0
7218-HKQFK,2,1,0,0,94.2,167.5,83.75,1
4636-QRJKY,6,1,0,0,80.5,502.85,83.80833333333334,1
1135-LMECX,1,1,0,1,19.85,19.85,19.85,0
4332-MUOEZ,20,1,1,3,94.3,1818.3,90.91499999999999,0
8535-SFUTN,61,1,0,0,106.45,6300.15,103.2811475409836,0
5956-VKDTT,5,1,0,0,74.35,334.8,66.96000000000001,1
8677-HDZEE,56,1,0,2,105.45,5916.95,105.65982142857142,0
2475-MROZF,30,1,0,3,95.0,2852.4,95.08,0
9412-GHEEC,40,1,0,2,104.8,4131.95,103.29875,1
3482-ABPKK,28,1,1,1,54.3,1546.3,55.225,0
6705-LXORM,5,1,0,0,70.05,302.6,60.52,0
0257-ZESQC,27,1,0,2,75.2,1929.35,71.4574074074074,1
7531-GQHME,12,1,0,3,20.05,265.45,22.120833333333334,0
5174-ITUMV,67,1,1,0,105.4,6989.45,104.32014925373134,0
4109-CYRBD,29,1,0,0,51.6,1442.0,49.724137931034484,0
0913-XWSCN,55,1,0,2,85.5,4713.4,85.69818181818181,0
6825-UYPFK,23,1,0,2,75.6,1758.6,76.4608695652174,1
8397-MVTAZ,34,1,0,0,100.05,3480.0,102.3529411764706,1
0750-EBAIU,52,1,1,0,91.25,4738.3,91.12115384615385,0
8606-CIQUL,72,1,2,3,115.75,8399.15,116.6548611111111,0
3571-DPYUH,58,1,1,3,94.7,5430.35,93.62672413793103,0
7601-GNDYK,35,1,2,1,19.6,686.95,19.627142857142857,0
0356-OBMAC,56,1,2,2,99.9,5706.3,101.89821428571429,0
8067-NIOYM,24,1,2,3,21.1,490.65,20.443749999999998,0
1403-GYAFU,70,1,2,3,20.05,1360.25,19.432142857142857,0
4234-XTNEA,2,1,0,0,79.95,174.45,87.225,0
1297-VQDRP,68,1,1,3,107.15,7379.8,108.5264705882353,0
9282-IZGQK,1,1,0,0,85.0,85.0,85.0,1
5348-CAGXB,12,1,0,0,89.55,1021.75,85.14583333333333,0
0621-HJWXJ,63,1,0,2,81.55,5029.05,79.82619047619048,0
5844-QVTAT,33,1,1,1,58.45,1955.4,59.25454545454546,0
8905-IAZPF,69,1,1,3,95.65,6744.2,97.74202898550725,0
5394-MEITZ,60,1,2,2,80.6,4946.7,82.445,0
6859-QNXIQ,72,1,2,2,113.1,8248.5,114.5625,0
2782-LFZVW,11,1,0,1,58.95,601.6,54.690909090909095,0
2866-IKBTM,1,1,0,1,19.55,19.55,19.55,0
1342-JPNKI,10,1,0,2,86.05,834.1,83.41,1
2817-NTQDO,13,0,0,3,45.55,597.0,45.92307692307692,1
7129-AZJDE,34,1,1,2,78.95,2647.2,77.85882352941177,0
6986-IJDHX,39,1,0,1,86.3,3266.0,83.74358974358974,1
2560-PPCHE,65,1,1,2,105.05,6744.25,103.75769230769231,0
4676-MQUEA,50,1,1,2,101.9,5265.5,105.31,0
8138-EALND,15,1,0,1,19.75,311.6,20.773333333333333,0
3580-HYCSP,72,1,2,2,110.3,7966.9,110.65138888888889,0
1352-HNSAW,72,1,2,2,115.6,8220.4,114.17222222222222,0
2075-PUEPR,55,1,2,2,19.35,1153.25,20.96818181818182,0
1982-FEBTD,23,1,2,3,25.6,514.75,22.380434782608695,0
5301-GAUUY,32,1,0,2,80.35,2596.15,81.1296875,1
5791-KAJFD,56,1,1,2,68.75,3808.0,68.0,0
2654-VBVPB,1,1,0,2,19.9,19.9,19.9,0
1154-HYWWO,38,1,1,1,70.6,2708.2,71.26842105263158,0
2501-XWWTZ,11,1,0,0,70.2,760.05,69.09545454545454,0
3716-UVSPD,1,1,0,0,49.3,49.3,49.3,0
6815-ABQFQ,56,1,1,0,107.25,6033.3,107.7375,0
7343-EOBEU,3,1,0,1,23.6,89.05,29.683333333333334,0
3701-SFMUH,7,1,0,3,69.7,516.15,73.73571428571428,0
6103-LIANB,59,1,2,3,99.5,5861.75,99.35169491525424,0
7319-VENRZ,7,1,0,2,64.3,445.95,63.707142857142856,0
5846-NEQVZ,71,1,2,3,70.85,4973.4,70.04788732394366,0
6967-QIQRV,15,1,1,0,101.9,1667.25,111.15,0
5781-RFZRP,71,1,2,3,73.5,5357.75,75.46126760563381,0
0939-YAPAF,35,1,0,0,100.25,3527.6,100.78857142857143,1
0308-IVGOK,11,0,1,3,40.4,422.6,38.41818181818182,0
7293-LSCDV,60,1,2,3,19.25,1103.25,18.3875,0
7025-WCBNE,47,1,2,2,59.6,2754.0,58.59574468085106,0
5756-JYOJT,11,1,1,3,64.9,697.25,63.38636363636363,0
4710-FDUIZ,56,1,1,3,100.3,5614.45,100.25803571428571,1
6030-REHUX,28,1,0,0,110.85,3204.4,114.44285714285715,0
9548-LIGTA,61,1,2,1,81.05,4747.65,77.83032786885245,0
5150-LJNSR,31,1,1,2,98.05,3082.1,99.42258064516129,0
8270-RKSAP,9,1,0,0,70.5,597.9,66.43333333333334,0
6522-YRBXD,35,1,0,0,94.55,3365.4,96.15428571428572,0
2640-LYMOV,2,1,0,1,19.65,38.8,19.4,0
1218-VKFPE,12,1,0,1,19.0,233.55,19.462500000000002,1
3627-FHKBK,1,1,0,1,75.3,75.3,75.3,1
2865-TCHJW,4,1,0,0,89.2,346.2,86.55,1
1423-BMPBQ,1,1,0,1,19.0,19.0,19.0,0
2393-DIVAI,3,1,0,1,20.0,61.7,20.566666666666666,0
5192-EBGOV,1,1,0,0,85.7,85.7,85.7,1
4568-KNYWR,52,1,2,3,63.25,3342.45,64.27788461538461,0
8752-IMQOS,5,1,1,1,20.1,85.1,17.02,0
0742-LAFQK,72,1,2,0,99.15,7422.1,103.08472222222223,0
0795-LAFGP,71,1,2,0,90.4,6668.05,93.91619718309859,0
0619-OLYUR,72,1,2,3,111.9,8071.05,112.09791666666666,0
5512-IDZEI,46,1,1,0,24.9,1174.8,25.539130434782606,0
0459-SPZHJ,63,1,2,3,83.5,5435.0,86.26984126984127,0
0215-BQKGS,30,1,0,3,84.3,2438.6,81.28666666666666,0
9244-ZVAPM,1,1,0,1,45.6,45.6,45.6,0
0719-SYFRB,12,1,0,1,61.65,713.75,59.479166666666664,1
8208-EUMTE,16,0,2,1,54.85,916.15,57.259375,0
5172-MIGPM,4,1,0,1,65.55,237.2,59.3,0
1710-RCXUS,51,1,1,3,90.35,4614.55,90.48137254901961,0
0374-FIUCA,65,1,2,3,20.4,1414.45,21.76076923076923,0
5839-SUYVZ,16,1,0,3,74.55,1170.5,73.15625,0
5173-ZXXXL,2,1,1,1,19.95,47.7,23.85,0
1096-ADRUX,66,1,1,2,74.25,4859.25,73.625,0
2001-MCUUW,46,1,2,0,108.65,4903.2,106.59130434782608,0
2731-GJRDG,32,1,1,2,109.55,3608.0,112.75,0
4723-BEGSG,72,1,2,3,86.65,6094.25,84.64236111111111,0
6516-NKQBO,38,1,2,3,81.0,3084.9,81.18157894736842,0
8672-OAUPW,51,1,1,3,47.85,2356.75,46.21078431372549,0
8207-DMRVL,72,1,2,2,114.55,8306.05,115.36180555555555,0
3419-SNJJD,65,1,0,2,105.25,6786.4,104.40615384615384,1
6543-CPZMK,9,0,0,0,29.95,248.95,27.66111111111111,1
4765-OXPPD,9,1,0,1,65.0,663.05,73.67222222222222,1
2804-ETQDK,66,1,2,1,20.55,1357.1,20.562121212121212,0
6689-VRRTK,44,1,1,3,109.8,4860.35,110.4625,0
7138-GIRSH,50,1,2,2,69.5,3418.2,68.36399999999999,0
9396-ZSFLL,15,1,0,1,48.85,631.4,42.093333333333334,0
6464-KEXXH,8,0,0,3,25.25,186.3,23.2875,0
7134-MJPDY,66,1,1,3,102.85,6976.75,105.70833333333333,0
5240-CAOYT,57,1,0,2,87.55,4884.85,85.69912280701755,0
4059-IIEBK,7,1,0,2,78.55,522.95,74.70714285714287,0
4881-JVQOD,10,0,0,2,34.55,362.6,36.260000000000005,0
0516-UXRMT,62,1,1,0,92.05,5755.8,92.83548387096775,0
4851-BQDNX,40,1,1,0,85.05,3355.65,83.89125,0
5148-HKFIR,20,1,2,1,19.7,406.95,20.3475,0
1009-IRMNA,7,1,0,2,20.0,137.6,19.657142857142855,1
3003-CMDUU,25,1,0,0,95.15,2395.7,95.82799999999999,0
5016-IBERQ,23,1,0,0,84.25,1968.1,85.5695652173913,0
6797-UCJHZ,66,1,1,3,104.6,6819.45,103.325,0
2469-DTSGX,72,1,2,0,111.65,7943.45,110.32569444444444,0
4554-YGZIH,49,1,0,3,90.05,4547.25,92.80102040816327,1
5099-BAILX,43,1,0,2,110.75,4687.9,109.02093023255813,1
9931-KGHOA,46,1,0,2,55.0,2473.95,53.78152173913043,0
1775-KWJKQ,72,1,2,3,89.85,6562.9,91.15138888888889,0
7665-VIGUD,10,1,1,1,20.35,176.3,17.630000000000003,0
9411-TPQQV,40,0,1,2,54.55,2236.2,55.904999999999994,0
7207-RMRDB,65,1,0,0,105.5,6985.65,107.47153846153846,1
7954-MLBUN,31,1,2,2,99.45,3109.9,100.31935483870969,0
2077-DDHJK,68,1,2,3,70.9,4911.35,72.22573529411765,0
4913-EHYUI,56,1,1,2,104.55,5794.65,103.47589285714285,1
0195-IESCP,10,1,0,0,85.25,855.3,85.53,1
9574-BOSMD,68,1,2,2,25.4,1620.2,23.826470588235296,0
4580-TMHJU,43,1,0,0,56.15,2499.3,58.12325581395349,1
0970-ETWGE,1,1,0,0,89.55,89.55,89.55,1
4908-XAXAY,49,1,1,2,89.85,4287.2,87.4938775510204,0
8404-VLQFB,15,1,0,0,25.25,394.85,26.323333333333334,0
1626-ERCMM,20,1,0,0,94.55,1899.65,94.9825,1
0887-HJGAR,1,1,0,1,45.7,45.7,45.7,1
2391-IPLOP,50,1,1,0,69.65,3442.15,68.843,0
5644-PDMZC,2,1,0,0,89.5,161.5,80.75,1
3509-GWQGF,24,1,0,3,70.0,1732.6,72.19166666666666,0
9576-ANLXO,3,1,0,2,69.55,222.3,74.10000000000001,1
2024-BASKD,1,1,0,1,74.6,74.6,74.6,1
5845-BZZIB,35,1,2,1,20.1,655.3,18.72285714285714,0
1140-UKVZG,17,1,0,1,24.8,475.25,27.955882352941178,0
4160-AMJTL,8,1,0,0,19.65,164.3,20.5375,1
5183-SNMJQ,10,1,0,3,95.1,865.1,86.51,0
8100-PNJMH,68,1,2,3,88.85,6132.7,90.18676470588235,0
7838-LAZFO,45,1,1,2,78.8,3597.5,79.94444444444444,0
4464-JCOLN,2,1,1,1,19.85,35.9,17.95,1
2085-JVGAD,37,1,0,2,20.35,697.65,18.855405405405406,0
5650-VDUDS,4,0,0,1,24.25,96.05,24.0125,1
8095-WANWK,10,1,0,1,45.25,428.7,42.87,0
3030-ZKIWL,1,1,0,1,20.05,20.05,20.05,0
9565-FLVCG,65,1,2,1,69.55,4459.15,68.60230769230769,0
8755-OGKNA,57,1,2,2,19.5,1167.6,20.48421052631579,0
2800-VEQXM,3,1,0,1,74.75,238.1,79.36666666666666,0
7538-GWHML,2,1,0,0,69.65,145.15,72.575,1
5533-RJFTJ,49,0,0,2,30.2,1453.1,29.655102040816324,0
3859-CVCET,4,1,0,1,45.65,191.05,47.7625,1
0214-JHPFW,70,0,2,2,57.8,4039.3,57.70428571428572,0
5642-MHDQT,53,1,1,2,19.85,1039.45,19.612264150943396,0
3088-FVYWK,53,1,2,3,25.55,1336.1,25.20943396226415,0
3276-HDUEG,1,1,0,1,75.05,75.05,75.05,1
9092-GDZKO,22,1,0,3,24.85,493.4,22.427272727272726,0
0823-HSCDJ,52,0,0,0,49.15,2550.9,49.05576923076923,1
3729-OWRVL,65,1,2,0,110.35,7246.15,111.47923076923077,0
2324-AALNO,48,1,1,2,24.55,1203.95,25.082291666666666,0
0822-GAVAP,2,0,0,0,34.7,62.25,31.125,1
5760-IFJOZ,3,1,0,1,107.95,313.6,104.53333333333335,0
2826-UWHIS,45,1,0,2,81.4,3775.85,83.90777777777778,0
1448-PWKYE,1,1,0,0,80.0,80.0,80.0,1
7501-IWUNG,61,1,2,2,73.8,4616.05,75.67295081967214,0
4957-TREIR,3,1,0,3,64.4,195.65,65.21666666666667,0
7251-LJBQN,40,1,1,3,103.75,4188.4,104.71,0
8040-MNRTF,1,1,0,1,71.1,71.1,71.1,0
1536-HBSWP,1,1,0,0,49.9,49.9,49.9,0
5313-FPXWG,51,1,1,2,24.6,1266.4,24.83137254901961,0
0067-DKWBL,2,1,0,0,49.25,91.1,45.55,1
0946-FKYTX,52,0,1,1,30.1,1623.4,31.21923076923077,0
5076-YVXCM,51,1,0,2,83.4,4149.45,81.36176470588235,0
8262-COGGB,1,1,0,1,20.45,20.45,20.45,0
6663-JOCQO,31,1,1,2,75.25,2344.5,75.62903225806451,0
9620-QJREV,47,1,1,3,20.55,1013.05,21.554255319148936,0
2276-YDAVZ,3,1,0,3,75.1,270.7,90.23333333333333,1
2682-KEVRP,22,1,1,1,20.05,417.0,18.954545454545453,0
2480-JZOSN,1,1,0,1,20.65,20.65,20.65,0
0078-XZMHT,72,1,2,2,85.15,6316.2,87.725,0
5896-NPFWW,3,1,0,0,50.15,168.15,56.050000000000004,1
9978-HYCIN,47,1,1,2,84.95,4018.05,85.4904255319149,0
8338-QIUNR,72,1,2,3,66.5,4811.6,66.82777777777778,0
1525-LNLOJ,66,1,2,2,63.3,4189.7,63.48030303030303,0
9450-TRJUU,35,1,0,0,83.15,2848.45,81.38428571428571,0
1766-GKNMI,29,1,0,0,84.9,2516.2,86.7655172413793,0
6942-LBFDP,2,1,0,1,20.55,33.6,16.8,0
1456-TWCGB,4,1,0,1,49.25,208.45,52.1125,0
7133-VBDCG,25,1,0,2,79.85,2015.35,80.61399999999999,1
7596-ZYWBB,65,1,2,1,59.6,3739.8,57.535384615384615,0
8329-UTMVM,27,1,1,2,104.65,2964.0,109.77777777777777,0
3014-WJKSM,29,1,0,3,75.3,2263.4,78.04827586206896,0
3347-YJZZE,29,1,0,3,80.1,2211.8,76.26896551724138,0
1029-QFBEN,1,1,0,1,19.55,19.55,19.55,1
7929-DMBCV,20,1,0,1,81.0,1683.7,84.185,0
9661-JALZV,58,1,2,3,24.7,1519.0,26.189655172413794,0
5433-KYGHE,14,1,0,1,86.0,1164.05,83.14642857142857,0
4312-KFRXN,72,1,2,1,25.4,1710.9,23.762500000000003,0
5575-TPIZQ,46,1,0,3,89.15,4245.55,92.29456521739131,0
0114-IGABW,71,0,2,2,58.25,4145.9,58.39295774647887,0
9944-AEXBM,32,1,0,2,85.65,2664.3,83.259375,0
1853-ARAAQ,26,0,0,3,50.35,1277.5,49.13461538461539,0
6952-OMNWB,68,1,0,3,80.35,5589.3,82.19558823529412,0
4697-LUPSU,2,1,1,1,20.2,34.75,17.375,0
8434-VGEQQ,61,1,2,3,20.55,1305.95,21.409016393442624,0
4952-YSOGZ,4,1,0,0,85.95,381.3,95.325,1
1589-AGTLK,3,1,0,0,45.35,141.5,47.166666666666664,1
5244-IRFIH,33,1,0,0,94.5,3105.55,94.10757575757576,1
6549-YMFAW,9,1,0,1,21.25,204.55,22.727777777777778,0
4950-HKQTE,22,1,2,1,26.25,605.9,27.54090909090909,0
6786-OBWQR,5,1,0,0,80.85,356.1,71.22,0
2684-EIWEO,30,1,0,3,91.7,2758.15,91.93833333333333,1
2753-JMMCV,65,1,2,3,74.2,4805.65,73.93307692307691,0
6439-GTPCA,45,1,0,0,87.25,3941.7,87.59333333333333,1
6621-YOBKI,5,1,0,1,20.35,92.75,18.55,0
1216-JWVUX,25,1,0,0,75.5,1901.05,76.042,0
7564-GHCVB,72,1,2,2,79.05,5730.7,79.59305555555555,0
1173-NOEYG,27,1,0,2,90.15,2423.4,89.75555555555556,0
7595-EHCDL,32,0,0,3,50.6,1653.45,51.6703125,0
6647-ZEDXT,30,1,1,3,110.45,3327.05,110.90166666666667,0
2521-NPUZR,70,1,2,3,101.0,7085.5,101.22142857142858,0
1307-TVUFB,42,1,0,2,79.35,3344.1,79.62142857142857,0
7503-MIOGA,72,1,2,2,89.85,6697.35,93.01875000000001,0
4381-MHQDC,47,1,2,1,65.0,2879.9,61.274468085106385,0
6923-JHPMP,2,1,0,0,80.45,137.1,68.55,0
5138-WVKYJ,10,1,0,0,98.55,1008.55,100.85499999999999,1
4018-PPNDW,61,1,2,1,24.1,1551.6,25.43606557377049,0
1635-FJFCC,5,1,0,3,44.05,202.15,40.43,0
2499-AJYUA,72,1,2,3,110.8,7882.25,109.47569444444444,0
6919-ELBGL,72,1,2,2,114.95,8196.4,113.83888888888889,0
3966-HRMZA,3,1,0,1,75.05,202.9,67.63333333333334,0
6425-JWTDV,48,1,2,1,19.25,855.1,17.814583333333335,0
8405-IGQFX,63,1,1,3,90.05,5817.0,92.33333333333333,0
8224-IVVPA,27,1,0,1,56.7,1652.95,61.220370370370375,0
9477-LGWQI,70,1,2,3,80.15,5600.15,80.00214285714286,0
1410-RSCMR,7,1,0,3,71.35,515.75,73.67857142857143,0
0139-IVFJG,2,1,0,0,90.35,190.5,95.25,0
6683-VLCTZ,20,1,0,0,98.55,1842.8,92.14,1
5730-DBDSI,66,1,2,2,19.7,1253.8,18.996969696969696,0
0030-FNXPP,3,1,0,1,19.85,57.2,19.066666666666666,0
2189-WWOEW,15,1,0,2,85.9,1269.55,84.63666666666667,1
5684-FJVYR,72,1,2,2,90.35,6563.4,91.15833333333333,0
4013-GUXND,1,1,0,1,20.8,20.8,20.8,0
1894-IGFSG,22,1,0,0,89.25,1907.85,86.72045454545454,1
7379-POKDZ,3,1,0,0,70.3,208.85,69.61666666666666,1
1266-NZYUI,72,1,2,2,66.85,4758.8,66.09444444444445,0
7969-FFOWG,65,1,2,1,19.9,1292.6,19.886153846153846,0
4718-DHSMV,11,0,0,1,35.8,363.15,33.01363636363636,0
5175-WLYXL,22,1,0,1,78.85,1600.25,72.73863636363636,0
7817-OMJNA,14,1,1,2,20.4,275.7,19.692857142857143,0
8728-SKJLR,41,1,0,0,74.25,3089.1,75.34390243902439,0
3137-NYQQI,17,1,1,1,64.8,1175.6,69.15294117647058,0
7706-DZNKK,11,1,0,3,20.45,237.3,21.572727272727274,0
0236-HFWSV,15,1,0,0,93.35,1444.65,96.31,1
3900-AQPHZ,1,1,0,1,19.9,19.9,19.9,1
5842-POCOP,5,1,0,1,88.9,454.15,90.83,1
2037-XJFUP,33,1,1,0,95.8,3036.75,92.02272727272727,1
8823-RLPWL,72,1,2,3,110.65,8065.65,112.02291666666666,0
9505-SQFSW,3,0,0,1,40.3,92.5,30.833333333333332,0
7314-OXENN,2,1,0,0,82.0,184.65,92.325,1
3758-CKOQL,59,1,1,3,107.0,6152.3,104.27627118644068,0
0322-CHQRU,2,1,0,0,45.35,89.5,44.75,1
5676-CFLYY,71,1,2,3,73.35,5154.5,72.59859154929578,0
7521-AFHAB,5,1,0,1,44.8,220.45,44.089999999999996,0
0285-INHLN,27,1,0,3,54.75,1510.3,55.93703703703704,0
4678-DVQEO,1,1,0,0,52.2,52.2,52.2,1
5125-CNDSP,63,0,1,2,40.6,2588.95,41.09444444444444,0
0691-IFBQW,46,1,1,0,110.0,4874.8,105.97391304347826,1
4992-LTJNE,72,1,2,2,55.3,3983.6,55.327777777777776,0
2202-OUTMO,34,1,0,2,60.85,2003.6,58.92941176470588,0
0810-BDHAW,24,1,1,0,78.4,1832.4,76.35000000000001,0
0229-LFJAF,72,1,2,2,69.65,4908.25,68.17013888888889,0
7131-ZQZNK,60,0,2,3,59.85,3590.2,59.836666666666666,0
3442-ZHHCC,68,1,1,3,76.9,5023.0,73.86764705882354,0
5726-CVNYA,8,1,2,1,19.85,146.6,18.325,0
9871-ELEYA,34,1,2,3,67.65,2339.3,68.8029411764706,0
4257-GAESD,6,0,0,3,45.0,298.7,49.78333333333333,0
5173-WXOQV,2,1,0,1,64.2,143.65,71.825,0
2040-OBMLJ,31,1,1,3,81.7,2548.65,82.21451612903226,0
6286-ZHAOK,20,1,0,2,25.55,507.4,25.369999999999997,0
3807-XHCJH,1,1,0,0,20.0,20.0,20.0,0
3009-JWMPU,62,1,1,0,96.75,6125.4,98.79677419354839,1
5671-RQRLP,70,1,2,3,75.65,5411.4,77.30571428571427,0
1450-GALXR,10,1,0,0,98.5,1058.25,105.825,1
8859-AXJZP,39,1,2,1,23.8,903.8,23.174358974358974,0
3174-AKMAS,46,1,2,3,64.2,3009.5,65.42391304347827,0
3138-BKYAV,6,1,0,0,85.35,489.45,81.575,1
9926-PJHDQ,72,1,2,2,76.8,5468.45,75.95069444444444,0
7382-DFJTU,18,1,0,3,55.2,1058.1,58.78333333333333,0
2798-NYLMZ,71,1,2,3,108.55,7616.0,107.26760563380282,0
4289-DTDKW,40,1,0,0,101.3,4113.1,102.82750000000001,1
